"","TranscritID","Weight formula","Weight error","mRNA formula","mRNA error","Mean mRNA concentration","Mean protein concentration","Starting protein concentration value","ks","Normalized ks","kd","Fitting error value","Fitting error score","Fitting error message","Optimization error score","Optimization error message"
"149","Acc19101.1","Double sigmoid",0.132975667333564,"3_deg_log",0.441388247704806,0.185462564657582,3215.0045850011,2.19010459252146,89581.7695479786,5.16766439601421,2.47940659788311,0.162098978798632,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"150","Acc19725.1","Double sigmoid",0.132975667333564,"3_deg_log",0.460726084142933,0.1579965681623,2842.17390900259,1.64577909344592,64959.2163650025,3.61108559320512,1.28566559676759,0.185207805380699,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"151","Acc19907.1","Double sigmoid",0.132975667333564,"3_deg_log",0.503141353847835,0.18980187394079,4921.75466431831,2.15213610696595,5897.2774403443,0.227421800895703,0.0177702357416618,0.584413174430154,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"152","Acc20182.1","Double sigmoid",0.132975667333564,"3_deg_log",0.428007580460785,0.12661274420292,8884.20045746726,1.60716655711452,183395.428074757,2.61365088889877,2.24409497775635,0.577869135586396,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"153","Acc20298.1","Double sigmoid",0.132975667333564,"3_deg_log",0.469816603198947,0.526116781369794,1354.39634657504,3.55008982941182,6231.38461802092,2.42058835067064,1.41738467060544,0.117949545561149,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"154","Acc20422.1","Double sigmoid",0.132975667333564,"3_deg_log",0.464586675316183,0.203423733146705,3196.09639255622,4.10699683276817,31127.5939432272,1.9811953664957,1.02800833433744,0.258567022250522,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"155","Acc20463.1","Double sigmoid",0.132975667333564,"3_deg_log",0.51197828976175,0.112134493374605,9262.7009401944,2.43894277930211,384072.581433091,4.64959244783438,3.13710660784539,0.28779413960487,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"156","Acc20494.1","Double sigmoid",0.132975667333564,"3_deg_log",0.45907891480866,0.150537948912304,2496.38943606019,3.2169167929075,119816.746565501,7.22522175938296,4.02495255168279,0.183003107185341,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"157","Acc20774.1","Double sigmoid",0.132975667333564,"3_deg_log",0.473811246635114,0.232064738833342,7052.16926701291,3.46015606687916,121624.863211384,4.00229220940779,2.08829408544478,0.11532701395845,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"158","Acc20862.1","Double sigmoid",0.132975667333564,"3_deg_log",0.44329514714607,0.218288500165229,4407.09549255525,3.19405547664361,82371.4389375133,4.07995195304837,2.30324326026915,0.135399086102154,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"159","Acc21071.1","Double sigmoid",0.132975667333564,"3_deg_log",0.481726572576658,0.352842187419643,9443.07370246521,2.31884229786972,81935.1364340998,3.06152145761473,1.32403360384309,0.1862127950963,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"160","Acc21233.1","Double sigmoid",0.132975667333564,"3_deg_log",0.553090675285974,0.0171831634952654,13888.0062220117,3.7120991249913,4364371.04836353,5.3998896658883,2.3164984027661,0.0842610221689387,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"161","Acc21247.1","Double sigmoid",0.132975667333564,"3_deg_log",0.607313585253041,0.349121242549866,25011.1759296656,0.379914507006847,9895.41902267977,0.138126291801096,0.111503671772657,0.132759101639222,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"162","Acc21263.1","Double sigmoid",0.132975667333564,"3_deg_log",0.446598339752388,1.16815861571931,7909.64066790975,2.48680498845801,37714.581418525,5.56998921595009,2.56124934614956,0.239811315956868,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"163","Acc21317.1","Double sigmoid",0.132975667333564,"3_deg_log",0.929700752842455,0.000374241036029476,75956.9837748432,3.63968824385735,3524445.11066481,0.0173649863922199,0,0.548883869290351,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"164","Acc21348.1","Double sigmoid",0.132975667333564,"3_deg_log",0.479253251434265,0.0679893342153045,8778.20003200561,2.3521806090222,451684.399141047,3.49840758482046,2.30288538174538,0.200620616646696,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"165","Acc21563.1","Double sigmoid",0.132975667333564,"3_deg_log",0.453854570863662,0.420761796294637,6921.47097068914,3.21255243845336,122144.547940314,7.4252654698118,3.98126614781629,0.171615985482034,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"166","Acc21565.1","Double sigmoid",0.132975667333564,"3_deg_log",0.490759898880743,0.08445302165804,3978.06737822699,3.73175309496827,432418.787515291,9.18010424540591,4.80227210621007,0.0810189516491145,8,"Excellent fit",10,"Optimisation converges to 3 indentical values"
"167","Acc21600.1","Double sigmoid",0.132975667333564,"3_deg_log",0.879032014219151,0.00236853292030114,14057.0405181523,2.44280427132049,86011.997777561,0.0144925418699582,0,0.769355169935415,-6,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"168","Acc21627.1","Double sigmoid",0.132975667333564,"3_deg_log",0.372497714313288,0.73580724899886,109890.347415743,2.72355547681049,29997.4776709985,0.200858055698895,0,0.399008678538513,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"169","Acc22015.1","Double sigmoid",0.132975667333564,"3_deg_log",0.467254605349376,0.159693346761848,34378.0786583085,1.60560463024782,33476.2054255957,0.155503957461814,0,0.723083104886724,-5,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"170","Acc22160.1","Double sigmoid",0.132975667333564,"3_deg_log",0.428371569944662,0.718035943539955,4558.69756918086,3.68151406455732,34901.3820727626,5.49728215727362,3.30636116789106,0.12556142712821,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"171","Acc22472.1","Double sigmoid",0.132975667333564,"3_deg_log",0.456171737899581,0.30169823743359,5085.97161851375,3.31405093633635,67100.5250155466,3.98038204821418,2.18122539330557,0.263122360589709,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"172","Acc22636.1","Double sigmoid",0.132975667333564,"3_deg_log",0.754714299870744,0.0500322014007179,94567.204735874,1.40459402925803,1278895.9230852,0.67661911518976,0,0.666396583288771,-4,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"173","Acc22740.1","Double sigmoid",0.132975667333564,"3_deg_log",0.531962356904594,1.13789072412072,6102.65948577212,2.01882816568737,972.505615696951,0.181331618098115,0,0.447088573556089,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"174","Acc22798.1","Double sigmoid",0.132975667333564,"3_deg_log",0.472676667734976,0.13991309272697,3433.56609419718,1.45875700351404,4873.33214262016,0.19858157765248,0.0343418409764305,0.682127014387999,-4,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"175","Acc23039.1","Double sigmoid",0.132975667333564,"3_deg_log",0.447557540023476,0.0286668664314108,6722.36744530784,3.75904930986522,1198944.46699509,5.11277926618207,3.15967440284017,0.153004352232656,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"176","Acc23087.1","Double sigmoid",0.132975667333564,"3_deg_log",0.419591821313914,0.244638937863476,7842.87180187295,1.26573165270161,7392.96372683487,0.230605171101251,0.0187583171697944,0.441655405154536,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"177","Acc23386.1","Double sigmoid",0.132975667333564,"3_deg_log",0.456307634711909,0.458131864568406,1874.88147578741,1.81013708991238,722.684376488437,0.176589691226244,0,0.396503275666078,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"178","Acc23406.1","Double sigmoid",0.132975667333564,"3_deg_log",0.482437702270461,1.41180627188349,63648.1339233155,4.17484900664301,219514.866171957,4.86915241233344,2.50070841383756,0.205626598352981,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"179","Acc23432.1","Double sigmoid",0.132975667333564,"3_deg_log",0.461983960293073,0.719565017386089,17726.5156698905,3.17627043954674,210318.200110686,8.53735850505087,4.41635496438342,0.163864151633544,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"180","Acc23505.1","Double sigmoid",0.132975667333564,"3_deg_log",0.551184297123806,0.125036626906767,45384.8672830614,1.37773461470076,1113.56936912013,0.00306791593931672,0,0.915955176415463,-9,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"181","Acc23509.1","Double sigmoid",0.132975667333564,"3_deg_log",0.464246454586086,0.0649165852971063,44486.5070561495,1.40371630475493,196540.054612492,0.28679952785338,0.0244035411772511,0.434564187766652,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"182","Acc23543.1","Double sigmoid",0.132975667333564,"3_deg_log",0.602720074837619,0.00543820332398566,10349.2199981046,3.30796963715323,266056.053040007,0.139804440554327,0,0.56151320093076,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"183","Acc23562.1","Double sigmoid",0.132975667333564,"3_deg_log",0.780785864208991,5.01584510075654,54808.5391936036,1.01606800476345,4853.59542843354,0.444180472768446,0,0.695406540994697,-4,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"184","Acc23633.1","Double sigmoid",0.132975667333564,"3_deg_log",0.500550635827183,0.294858440680389,4690.85189141671,1.82423393950766,3838.63149037878,0.241289412200539,0.0365911854179599,0.559308810636414,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"185","Acc23920.1","Double sigmoid",0.132975667333564,"3_deg_log",0.481029041769133,0.178063017883075,6830.20823122515,1.61717670521885,9861.54328338354,0.257089696035353,0.0375290049662415,0.632270795055125,-3,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"186","Acc23951.1","Double sigmoid",0.132975667333564,"3_deg_log",0.69823953223057,0.500055888013879,18656.2828890945,2.01175646311898,163690.55952341,4.38749929922083,1.67125526038981,0.254241291085239,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"187","Acc24135.1","Double sigmoid",0.132975667333564,"3_deg_log",0.550164498588382,0.465128342069724,4903.49527962914,1.42707379884795,22329.8018090709,2.1181265815319,1.00386591215637,0.343573565125734,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"188","Acc24337.1","Double sigmoid",0.132975667333564,"3_deg_log",0.442645842042231,0.14639542060967,2901.82849914938,3.57092489843978,70804.1305284336,3.57202380245782,2.07620205467708,0.197588975144196,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"189","Acc24460.1","Double sigmoid",0.132975667333564,"3_deg_log",0.490528873310229,0.932115466160061,9485.77945935575,1.20836590011214,211000.240117846,20.7338351075989,9.90276276219638,0.14575470081222,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"190","Acc24542.1","Double sigmoid",0.132975667333564,"3_deg_log",0.406294551239623,0.0521482081450577,11760.6810226637,1.79069277672306,76796.0799945855,0.340522624205574,0.0885714952071487,0.385114893383813,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"191","Acc24572.1","Double sigmoid",0.132975667333564,"3_deg_log",0.606717184127768,9.99090660262497,42761.5061551287,0.326132668872929,7424.9703278502,1.73478887305086,0.619142137998562,0.560821057624979,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"192","Acc24702.1","Double sigmoid",0.132975667333564,"3_deg_log",0.437003493535409,0.475545119232861,9278.42188693017,3.35436750691555,114930.449781232,5.89050757884705,3.11958362435272,0.112658615915064,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"193","Acc24808.1","Double sigmoid",0.132975667333564,"3_deg_log",0.514894675401755,0.365647334510897,24238.8531816734,0.805668107509154,36999.3649328616,0.558141883400887,0.262295313239755,0.28090054716736,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"194","Acc24998.1","Double sigmoid",0.132975667333564,"3_deg_log",0.431918214695098,1.04294758102069,12824.9751263157,2.40773840651009,3495.97595124468,0.284298380756749,0.0241611667624597,0.337284727486095,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"195","Acc25027.1","Double sigmoid",0.132975667333564,"3_deg_log",0.501626462079092,1.57493170797769,36796.5000870819,1.75093331808322,46399.7459491149,1.98596146275949,1.21730767936347,0.51355004404505,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"196","Acc25177.1","Double sigmoid",0.132975667333564,"3_deg_log",0.454332614661734,0.0533167388269646,21130.4836657575,0.762497947725054,50523.5030089999,0.127481625937389,0,0.945903768642128,-9,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"197","Acc25199.1","Double sigmoid",0.132975667333564,"3_deg_log",0.651312491676352,0.109341505750207,46772.1304586582,0.097072873453825,2752963.79512453,6.4357386264623,5.07662145753661,0.753928181126997,-6,"Inaccurate fit",8,"Optimisation nearly converges to 3 identical values"
"198","Acc25249.1","Double sigmoid",0.132975667333564,"3_deg_log",0.573203465264443,0.480772597373829,1806.77864368669,1.48991819417882,45540.6277403274,12.1180787481947,8.00613910972981,0.43344275351907,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"199","Acc25365.1","Double sigmoid",0.132975667333564,"3_deg_log",0.449806023021391,0.137651928152968,89021.4987449176,4.06337492522959,676157.777757903,1.04552746422184,0.243526704673276,0.357881110154941,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"200","Acc25599.1","Double sigmoid",0.132975667333564,"3_deg_log",0.522552114520142,3.18220438492849,23082.9092756188,3.86435548222212,22566.2116219855,3.11097256924004,1.22218246641912,0.229566874383066,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"201","Acc25794.1","Double sigmoid",0.132975667333564,"3_deg_log",0.444856742367727,0.213289626589056,18769.0455267399,3.92195643742141,363449.611503005,4.13020639813419,1.78254455906815,0.124222090705447,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"202","Acc25886.1","Double sigmoid",0.132975667333564,"3_deg_log",0.962771859988559,2.68690507441648,453682.061391909,5.56680197756489,1026739.20234045,6.08080197045255,2.9803610640843,0.362757891072801,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"203","Acc25973.1","Double sigmoid",0.132975667333564,"3_deg_log",0.607852516809505,0.888011341331597,11450.9271789176,3.48933958238732,86424.5417505922,6.7021623703284,2.77852512499562,0.212244894793998,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"204","Acc26157.1","Double sigmoid",0.132975667333564,"3_deg_log",0.47865762677172,0.609208475151397,37629.2412204152,2.56662409028241,562549.624627001,9.10754476840403,4.91711301857204,0.305844160723814,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"205","Acc26161.1","Double sigmoid",0.132975667333564,"3_deg_log",0.40956632530342,0.0508875089975521,7129.98960601536,2.28086443320054,43053.3408333292,0.307276362251964,0.0629270035215793,0.450702489531254,0,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"206","Acc26523.1","Double sigmoid",0.132975667333564,"3_deg_log",0.528857686737408,0.153992036829884,19052.0106630458,2.24304403786876,299133.74025702,2.41781378151695,1.03498424442046,0.196464019891087,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"207","Acc26532.1","Double sigmoid",0.132975667333564,"3_deg_log",0.501723469064906,1.80402993716393,62298.1220453654,1.02008864569369,16357.2074909456,0.473672255811812,0.0543647992176337,0.352016016493127,2,"Average fit",6,"Optimisation converges to 2 indentical values"
"208","Acc26560.1","Double sigmoid",0.132975667333564,"3_deg_log",0.438866962535587,0.476242791649924,2798.84251026161,3.56624139229983,17291.7751530452,2.94231749063269,1.3522568041944,0.183654179598359,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"209","Acc26767.1","Double sigmoid",0.132975667333564,"3_deg_log",0.439689545563195,1.67485509569196,21119.6735328957,2.21025028124613,40060.8477196703,3.17694849006645,1.16420558560419,0.109054768320576,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"210","Acc26852.1","Double sigmoid",0.132975667333564,"3_deg_log",0.478936784140847,1.23889754109602,6237.66292722077,3.37203805925655,32117.1346064113,6.37896589719406,3.19542295891023,0.138043222935946,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"211","Acc26909.1","Double sigmoid",0.132975667333564,"3_deg_log",0.518214508659997,0.535609815749857,7517.53628254205,1.63618840009978,50829.5584768121,3.62150702400147,1.63899809322179,0.266291508814493,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"212","Acc26971.1","Double sigmoid",0.132975667333564,"3_deg_log",0.50994965551812,0.48655865406556,8291.21903883829,0.713870624040945,3615.16314032443,0.212150819263621,0,0.711351904583196,-5,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"213","Acc27039.1","Double sigmoid",0.132975667333564,"3_deg_log",0.435438381507621,2.09635887163054,89403.4506965037,2.4041844161566,207264.201207425,4.85999302697604,1.91687156621404,0.179193325481392,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"214","Acc27077.1","Double sigmoid",0.132975667333564,"3_deg_log",0.472538317249488,0.114582516254979,23776.4541438306,1.5525191234685,754181.045060561,3.63451847496241,1.11108924109533,0.517697710743126,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"215","Acc27084.1","Double sigmoid",0.132975667333564,"3_deg_log",0.474507296786706,1.28037204604843,51350.6455439572,1.189493126432,8545.04736248011,0.213061387236385,0,0.873807903991078,-8,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"216","Acc27271.1","Double sigmoid",0.132975667333564,"3_deg_log",0.407889680473891,0.728539991110867,9715.79066815298,1.66561578672174,132197.671434096,9.91286182062036,3.63183126914439,0.181092709453377,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"217","Acc27294.1","Double sigmoid",0.132975667333564,"3_deg_log",0.583272286951009,0.0914921143983693,9799.48322826138,0.295357019645988,40348.5908020264,0.376711485645039,0,0.786053010041532,-6,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"218","Acc27309.1","Double sigmoid",0.132975667333564,"3_deg_log",0.964434368550696,0.338623535532272,7787.41530848992,1.92405518279799,356690.945443112,15.5101460823099,5.95605583742578,0.12638732316362,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"219","Acc27532.1","Double sigmoid",0.132975667333564,"3_deg_log",0.446125252916808,0.686001292814585,14242.9745267034,3.27666750434229,87378.3414543485,4.20850680377865,2.17339989118917,0.146802184291904,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"220","Acc27577.1","Double sigmoid",0.132975667333564,"3_deg_log",0.455985284653768,0.217171986987057,4886.93522108636,1.28114537261134,5160.03959689425,0.229308554644664,0,0.731473398081758,-5,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"221","Acc27618.1","Double sigmoid",0.132975667333564,"3_deg_log",0.833648931800231,0.0764236854836461,24486.9745382618,4.68856771274203,348759.88401935,1.08847728999598,0.0891988470312151,0.230908083620979,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"222","Acc27651.1","Double sigmoid",0.132975667333564,"3_deg_log",0.446082535169481,0.255851020455824,5164.5733575398,2.52564738842612,108761.620612093,5.38800975290795,2.16796802612573,0.202278163380265,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"223","Acc27692.1","Double sigmoid",0.132975667333564,"3_deg_log",0.450945293666558,3.05103433472527,451579.459664011,2.47500671276617,949323.56493191,6.41397373017382,3.34056127054455,0.203524692917135,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
