"","TranscritID","Weight formula","mRNA formula","Mean mRNA concentration","Mean protein concentration","Starting protein concentration value","ks","Normalized ks","kd","Fitting error value","Fitting error score","Fitting error message","Optimization error score","Optimization error message"
"935","Acc08993.1","Double sigmoid","3_deg_log",0.455139531714212,18053.5189292331,2.18198787020715,1.08176463013979,42909.1671155175,0.499326385324781,0.240275801927184,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"936","Acc08994.1","Double sigmoid","3_deg_log",0.400785319324484,6858.84855068439,3.02636617220921,2.8176541786851,48219.9879785455,1.5327623148509,0.24690563280183,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"937","Acc09032.1","Double sigmoid","3_deg_log",1.54483330688724,7447.69384449934,2.16576256955053,4.84534899613579,23359.5920880838,2.48853885487954,0.271540550152344,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"938","Acc09046.1","Double sigmoid","3_deg_log",0.408174093212011,35312.9385286553,2.17811718470535,5.73822016949281,496438.699758288,3.52347637002574,0.23594319121647,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"939","Acc09051.1","Double sigmoid","3_deg_log",0.245233293331439,1190.0730241576,2.95073628075863,11.3980862778805,55312.8607541622,6.9147052075464,0.276937701138226,4,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"940","Acc09071.1","Double sigmoid","3_deg_log",3.47658613919163,13041.3700629973,2.59695671915812,6.36844190844204,23889.2995391177,4.08711989853117,0.211877541161969,5,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"941","Acc09087.1","Double sigmoid","3_deg_log",0.0577694205305783,16187.7852561859,2.50757589981165,2.35492717312962,659882.945379401,1.11434678309136,0.198568170469778,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"942","Acc09105.1","Double sigmoid","3_deg_log",0.460231169564586,9214.09965697967,3.39232311477929,6.09365504168749,121998.570593306,3.71900736203041,0.195905057154115,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"943","Acc09106.1","Double sigmoid","3_deg_log",0.158168036116454,35741.0770904797,3.35980502701435,2.01357737929854,455006.119492866,1.19398529770237,0.291365151030356,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"944","Acc09107.1","Double sigmoid","3_deg_log",1.68497007474105,15782.4915002267,1.83236516256336,8.02057952241798,75125.8019575854,3.63971173860461,0.175316869158889,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"945","Acc09109.1","Double sigmoid","3_deg_log",0.215456442750046,23386.9106323729,3.91971682124395,2.60779513343251,283065.435197388,1.13772149936331,0.206048858449762,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"946","Acc09128.1","Double sigmoid","3_deg_log",0.206874452882402,13697.6217883159,3.20958854206185,3.31363494283868,219403.205950004,1.59520043125615,0.226297889329404,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"947","Acc09132.1","Double sigmoid","3_deg_log",0.130242182559468,10676.616348928,6.19498753856036,4.91678288409528,403053.784057189,5.9965258950596,0.3654813449845,2,"Average fit",1,"Optimisation converges to different values"
"948","Acc09135.1","Double sigmoid","3_deg_log",0.535803409716901,2621.0223303557,2.67336979910766,6.66526096878352,32604.8649934129,3.93286246828184,0.150441496524226,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"949","Acc09137.1","Double sigmoid","3_deg_log",0.588117824175334,14198.2527715791,1.00201959883646,96.770293814922,2336213.99638896,67.2252023083123,0.636346583941196,-3,"Inaccurate fit",4,"Optimisation nearly converges to 2 identical values"
"950","Acc09140.1","Double sigmoid","3_deg_log",0.718669310806027,7534.94448705523,4.16635780445227,55.0490850266988,577166.428985464,42.5680069489694,0.297989129123995,4,"Pretty accurate fit",1,"Optimisation converges to different values"
"951","Acc09144.1","Double sigmoid","3_deg_log",0.245573798767423,58334.6727189724,2.71396404031901,2.67119423120172,634527.144296593,1.29901724842233,0.165574719562933,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"952","Acc09151.1","Double sigmoid","3_deg_log",2.05697380445912,6319.46774380551,1.58886865069349,4.22351767431756,12975.5583908666,2.28654995627528,0.450418321150951,0,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"953","Acc09171.1","Double sigmoid","3_deg_log",0.919779719019976,45896.4814831649,1.62287277315204,4.14058576338741,206612.859458623,1.62401025703339,0.196416642367942,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"954","Acc09220.1","Double sigmoid","3_deg_log",0.33767089556711,7532.68929618331,2.61773966723756,3.23909951047387,72257.131224891,1.16878736138116,0.212519831468025,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"955","Acc09226.1","Double sigmoid","3_deg_log",2.7827451692559,20315.7878223066,1.04874462561955,56.5812216347809,413078.461570553,45.2952290793461,0.511531661512919,-1,"Inaccurate fit",1,"Optimisation converges to different values"
"956","Acc09234.1","Double sigmoid","3_deg_log",7.08526916246353,46024.8503489647,0.851597514715807,5.51634789258761,35833.3720861629,1.75633164577671,0.148830273741768,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"957","Acc09236.1","Double sigmoid","3_deg_log",0.292071005244023,27114.5821532187,2.16679523824056,2.31734178395456,215131.776348786,1.43918642265142,0.402964163331379,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"958","Acc09249.1","Double sigmoid","3_deg_log",0.118003969079586,7744.21009397478,2.95383683168903,4.0841236584749,268027.524054477,2.48266197632919,0.294358591285748,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"959","Acc09278.1","Double sigmoid","3_deg_log",0.299883174084719,2794.65152901332,3.12952339143638,10.3706741775224,96645.7038997598,6.75360103261762,0.237350772931637,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"960","Acc09281.1","Double sigmoid","3_deg_log",0.0715889635053732,11363.6791965913,0.543489837587785,0.616542391052833,97866.9001472254,0.249451654763292,0.432419122162337,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"961","Acc09284.1","Double sigmoid","3_deg_log",0.273841111603598,25030.5317703359,2.46204678999387,3.45705544073943,315993.225175412,1.12030879686223,0.381842352739595,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"962","Acc09294.1","Double sigmoid","3_deg_log",1.16792851658261,14635.5879412228,1.98381802603442,2.01256886194548,25219.9754938396,0.511017085926437,0.347811185542032,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"963","Acc09298.1","Double sigmoid","3_deg_log",0.36162967144998,18178.707081722,2.86695979079508,2.43531331861092,122420.395687492,0.930515500196314,0.212098948376921,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"964","Acc09318.1","Double sigmoid","3_deg_log",0.121767454560913,6653.11347107311,4.08151902678382,9.86126653499046,538798.527589878,10.0364138803503,0.705358849642822,-5,"Inaccurate fit",1,"Optimisation converges to different values"
"965","Acc09320.1","Double sigmoid","3_deg_log",0.196958308258355,12155.7664374262,4.07435482256191,4.50923020597707,278298.233169961,3.17990916889433,0.166798917766642,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"966","Acc09359.1","Double sigmoid","3_deg_log",0.422186422378023,26014.2162758327,1.30502244931364,1.97489073838795,121688.505518925,0.412924794659323,0.324343474794894,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"967","Acc09370.1","Double sigmoid","3_deg_log",0.0535443900395257,5320.25515061132,2.69936636627975,4.94543684614948,491386.414773376,3.0346591560847,0.206776696096644,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"968","Acc09380.1","Double sigmoid","3_deg_log",0.27780884879527,8483.71653774012,3.62591729808817,21.3300551011143,651376.448219572,16.613578154431,0.227560598823407,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"969","Acc09387.1","Double sigmoid","3_deg_log",0.0906430423193317,20800.3503888061,4.58120422012811,1.84299249872378,422921.481412148,0.930421196299823,0.187086974892743,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"970","Acc09401.1","Double sigmoid","3_deg_log",0.239069845863901,38151.5705959819,3.85478825349252,5.54732753417031,885261.197513866,4.24215194445863,0.194069381449575,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"971","Acc09403.1","Double sigmoid","3_deg_log",0.577134664115274,10768.6941167581,2.69332499257693,10.65835992063,198873.200499101,6.01321179207201,0.217857336903415,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"972","Acc09404.1","Double sigmoid","3_deg_log",0.0548233428579944,7806.79761400289,3.0999908100095,5.89902255162408,840015.817719379,3.27636053506541,0.220665467758308,5,"Pretty accurate fit",8,"Optimisation nearly converges to 3 identical values"
"973","Acc09418.1","Double sigmoid","3_deg_log",0.264491494937062,34689.4212898204,1.76752425755677,11.8777696168243,1557830.63769023,6.4370670232709,0.429605281278892,1,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"974","Acc09423.1","Double sigmoid","3_deg_log",0.440003149091564,10760.0770402171,3.35887553603858,3.60645967837113,88194.3323856409,1.12695831225256,0.216588967527526,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"975","Acc09436.1","Double sigmoid","3_deg_log",0.0827293292234932,8346.72454415219,2.9285662807025,3.68365105531463,371650.791370801,1.79661700661275,0.257786835988504,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"976","Acc09490.1","Double sigmoid","3_deg_log",0.641799953878904,2375.00440833568,1.8661879309611,13.2246179105177,48938.1864959759,8.48722919326429,0.201411029388076,5,"Pretty accurate fit",4,"Optimisation nearly converges to 2 identical values"
"977","Acc09496.1","Double sigmoid","3_deg_log",1.0278016699535,6273.1555236522,1.06225816141742,2.39288978299941,14604.928361707,0.511559272629559,0.283973147487495,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"978","Acc09504.1","Double sigmoid","3_deg_log",0.109333668799048,2480.68102236726,2.19834768537077,3.0033248774843,68142.6966589059,1.22268054694028,0.293845268934604,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"979","Acc09507.1","Double sigmoid","3_deg_log",0.0615433829645118,3574.86519341924,3.09730935353498,1.61450628484095,93781.6877171449,0.905395829676509,0.269255934993083,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"980","Acc09542.1","Double sigmoid","3_deg_log",1.36142429917773,54050.9994016261,1.91272121057434,1.09879342351455,43624.0800996178,0.236602955575409,0.540402928865452,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"981","Acc09544.1","Double sigmoid","3_deg_log",0.218999167132029,10409.0730122581,2.11422956234065,10.5678216156304,502290.616983484,4.9632687599237,0.538527010843592,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"982","Acc09549.1","Double sigmoid","3_deg_log",0.55746274401597,5461.16972246392,2.2003400794923,9.52923969594387,93352.956523493,4.86094504532426,0.290357544588715,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"983","Acc09566.1","Double sigmoid","3_deg_log",0.310892060949966,4561.02089735055,2.16881868987798,4.78183141796621,70153.071642641,2.40839427165768,0.21750271986126,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"984","Acc09568.1","Double sigmoid","3_deg_log",1.27395106813755,12855.0947258613,3.26530982924534,9.36607803939365,94510.5533623328,7.40952043807193,0.258841527007287,4,"Pretty accurate fit",1,"Optimisation converges to different values"
"985","Acc09576.1","Double sigmoid","3_deg_log",45.5634398782029,24128.9208622517,2.98890083201274,2.70335233171208,1431.60776818059,0.926983184201168,0.212898082502611,5,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"986","Acc09594.1","Double sigmoid","3_deg_log",0.116372820027776,2560.69353508614,0.891269076608826,0.445770822231816,9808.84077868525,0.0942680037291607,0.503147786443788,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"987","Acc09607.1","Double sigmoid","3_deg_log",0.192068104204164,5444.85020653932,2.5814930149084,12.3344131680136,349662.596836025,7.59081886699976,0.186541083813087,6,"Accurate fit",6,"Optimisation converges to 2 indentical values"
"988","Acc09610.1","Double sigmoid","3_deg_log",0.193487462359505,5157.80908065241,1.81018911383321,7.24523067458446,193136.63071026,5.12121816248694,0.236210385046846,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"989","Acc09626.1","Double sigmoid","3_deg_log",0.80461137741044,16021.8978694903,2.85971487666045,6.55486090468099,130524.269121715,3.37695826344991,0.169007366187973,6,"Accurate fit",6,"Optimisation converges to 2 indentical values"
"990","Acc09645.1","Double sigmoid","3_deg_log",0.799149861293877,7608.00181956597,3.81490458570832,2.69867198104668,25691.6785407095,1.24997191554756,0.162940191366245,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"991","Acc09691.1","Double sigmoid","3_deg_log",0.53762520364033,30653.0831559696,3.32314185408307,7.29534363980672,415949.203512367,4.00312022259125,0.242677757836116,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"992","Acc09702.1","Double sigmoid","3_deg_log",1.10080100259408,21341.1741554863,4.00162256087643,2.96815316432365,57543.4374157694,1.24629955645168,0.144166917335263,7,"Very accurate fit",10,"Optimisation converges to 3 indentical values"
"993","Acc09717.1","Double sigmoid","3_deg_log",1.18932231127697,19653.9801195932,2.44416792828541,93.6310371085666,1547286.65598884,71.668274074566,0.44753902618784,1,"Inaccurate fit",4,"Optimisation nearly converges to 2 identical values"
"994","Acc09722.1","Double sigmoid","3_deg_log",0.54795149521415,19804.8770328331,4.75979727925044,7.07431189503395,255690.290831855,4.88460695953865,0.224657678447131,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"995","Acc09725.1","Double sigmoid","3_deg_log",1.54653188092115,21422.9432166915,3.35184758020843,3.50206860281828,48511.5229402501,1.75368243881839,0.217414158933348,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"996","Acc09726.1","Double sigmoid","3_deg_log",1.35911201877167,7530.39978840258,2.06874915273227,4.26982615132924,23657.7246778708,3.10859250828297,0.398621603078823,2,"Average fit",4,"Optimisation nearly converges to 2 identical values"
"997","Acc09735.1","Double sigmoid","3_deg_log",1.16651565482577,3138.56396533127,2.25136405637931,0.290254414584079,780.942838292193,0.0404496023714757,0.25192746976155,4,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"998","Acc09741.1","Double sigmoid","3_deg_log",1.14671424958308,19153.8862346164,2.55323102890874,12.4132775773358,207342.419091285,7.76784711479871,0.184489395949082,6,"Accurate fit",6,"Optimisation converges to 2 indentical values"
"999","Acc09753.1","Double sigmoid","3_deg_log",22.6207991542923,34374.9340449573,1.96423654071551,2.12717876865803,3232.4954293482,0.560538235247087,0.2395179163193,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1000","Acc09758.1","Double sigmoid","3_deg_log",0.278494304002728,3244.77606078868,3.95378016193575,7.9472692643178,92594.7449799459,6.75521192160869,0.218940157272201,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"1001","Acc09768.1","Double sigmoid","3_deg_log",1.52461358154073,5701.88397916694,2.85694335711391,5.23433969194345,19575.8439990079,2.93907407114067,0.209920482216204,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1002","Acc09770.1","Double sigmoid","3_deg_log",0.102586047070643,3284.66173348442,1.30227865788535,3.26215184022401,104449.53894189,1.7062464425744,0.311530586924941,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"1003","Acc09783.1","Double sigmoid","3_deg_log",1.05223263525161,114476.035997499,2.22379353383871,3.22176801005535,350507.310207593,1.17120464540404,0.23653151478599,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1004","Acc09789.1","Double sigmoid","3_deg_log",0.295573702683755,15051.2064749107,4.63020556511595,8.32108301269721,423726.256367871,5.78478098268942,0.242637650900087,5,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"1005","Acc09795.1","Double sigmoid","3_deg_log",1.77242014841766,2760.74176324782,4.8131837200061,5.69025307933361,8863.20285491585,4.60169608434198,0.186907080174198,6,"Accurate fit",6,"Optimisation converges to 2 indentical values"
"1006","Acc09799.1","Double sigmoid","3_deg_log",0.264110332737563,14428.724113804,2.4861263339096,3.3386368484736,182394.492118082,1.73708451824914,0.270281984749158,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1007","Acc09814.1","Double sigmoid","3_deg_log",2.13001760547645,29088.3124068701,5.14190366187391,1.42547266753174,19466.7847692944,0.437532968667978,0.26793298890623,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1008","Acc09827.1","Double sigmoid","3_deg_log",0.297188943480275,2889.37845012,2.45050316816782,3.79404579938953,36887.0861854658,1.61146341624134,0.340780148922111,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"1009","Acc09852.1","Double sigmoid","3_deg_log",0.805252930896248,61297.8155667036,0.516993444898316,0.478868217772999,36452.6157776722,0.123514644172432,0.705513758331908,-5,"Inaccurate fit",6,"Optimisation converges to 2 indentical values"
"1010","Acc09855.1","Double sigmoid","3_deg_log",1.49158412550613,92207.1023413391,3.33084389733732,2.20818182365223,136505.909334948,0.733449717385495,0.295603119986354,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1011","Acc09857.1","Double sigmoid","3_deg_log",0.460664100352597,5812.03121736082,2.38573367234869,2.85397240942741,36007.5307027017,1.38476553378793,0.556396395468206,-2,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"1012","Acc09859.1","Double sigmoid","3_deg_log",0.499352203227381,24109.7800704085,1.64463778957108,1.93956168650439,93646.1387220876,0.716632701102654,0.183577816065062,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"1013","Acc09869.1","Double sigmoid","3_deg_log",0.249692954913699,23674.8673401706,3.8501208194524,1.02356056248841,97049.8368282714,0.370402703239834,0.543569346210162,-1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"1014","Acc09874.1","Double sigmoid","3_deg_log",2.07732714000103,103144.586044327,1.9057092038705,5.85473021932716,290702.274690068,3.9793252343095,0.353743684970644,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"1015","Acc09883.1","Double sigmoid","3_deg_log",0.167342294157782,2620.38539743297,1.02077405737929,10.5081945911743,164546.086801791,6.53371161098073,0.391991459755507,2,"Average fit",1,"Optimisation converges to different values"
"1016","Acc09885.1","Double sigmoid","3_deg_log",2.08671026457695,15610.3369041529,1.38503584104278,2.81320723818447,21045.1414912478,1.68416651271899,0.28042555705763,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1017","Acc09891.1","Double sigmoid","3_deg_log",0.333143257547424,30694.4668164281,1.83635418935966,2.62486603987684,241844.497024225,1.37612292439779,0.279734301036924,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1018","Acc09905.1","Double sigmoid","3_deg_log",0.713660319967377,10254.7643024732,3.12794020024964,3.34618633117568,48082.1914547983,1.75827288949642,0.271578200607703,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1019","Acc09908.1","Double sigmoid","3_deg_log",0.466606521328084,15544.5368101676,2.54709206178546,11.0826143751226,369206.385321509,6.12875762887362,0.174658408722103,6,"Accurate fit",1,"Optimisation converges to different values"
"1020","Acc09926.1","Double sigmoid","3_deg_log",0.352829245781349,1120.31426174691,2.26823803020194,5.55583119053501,17641.045896949,3.2666621856566,0.225453285459649,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1021","Acc09942.1","Double sigmoid","3_deg_log",0.502253106144552,15539.4797594728,1.79172261855847,3.22285984088189,99713.7989836303,0.828839175062382,0.299699440813606,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1022","Acc09963.1","Double sigmoid","3_deg_log",0.109805696761175,1541.94044086646,4.11676133150745,2.7333177905385,38382.4643282195,1.46461880787842,0.221151908895027,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1023","Acc09969.1","Double sigmoid","3_deg_log",0.291428707853148,7118.25244192934,5.10448166824396,8.26009622935559,201755.86196817,6.39111959557282,0.200470396952511,5,"Pretty accurate fit",8,"Optimisation nearly converges to 3 identical values"
"1024","Acc09999.1","Double sigmoid","3_deg_log",0.829345877832038,6177.33443753001,3.59714630326804,13.8531687551492,103184.520123013,10.1744252057731,0.211211729024233,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"1025","Acc10000.1","Double sigmoid","3_deg_log",0.388983929343552,24859.4694745153,3.01105669641224,5.96496206945199,381213.158940603,3.22037712898834,0.224509439078663,5,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"1026","Acc10004.1","Double sigmoid","3_deg_log",0.312378029149854,14813.822347956,3.49212613160412,0.87517293770271,41503.0994918255,0.338548496453444,0.379621035224861,2,"Average fit",10,"Optimisation converges to 3 indentical values"
"1027","Acc10009.1","Double sigmoid","3_deg_log",1.7101034489299,16563.6013559327,5.44410058402641,0.268291911567791,2598.60318567909,0.0475348352399491,0.286250556765639,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1028","Acc10024.1","Double sigmoid","3_deg_log",0.4777177089534,4754.26534041898,3.28144246668181,13.0789057452506,130161.781968433,9.02778837167629,0.24011500594354,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"1029","Acc10041.1","Double sigmoid","3_deg_log",0.310435727750917,33179.4664983444,2.16851924758364,0.496288568065655,53043.4754947341,0.107071165336315,0.199820057663032,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"1030","Acc10042.1","Double sigmoid","3_deg_log",0.143271625744537,3145.03691957474,2.53563759710067,10.7487010304267,235950.84792602,7.82427051338147,0.266593794909394,4,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"1031","Acc10065.1","Double sigmoid","3_deg_log",0.746548254394197,44689.4731794246,0.394625653998666,0.600365418906258,35938.7542977206,0.177039380984739,0.452453737199659,0,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"1032","Acc10072.1","Double sigmoid","3_deg_log",0.992057819295314,12481.1537689492,1.39411544638241,12.0129498658382,151135.822507511,7.53266170922941,0.294613986012124,4,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"1033","Acc10075.1","Double sigmoid","3_deg_log",1.2457570720123,2241.75402307418,3.23234780843004,13.3653524884285,24051.1038499192,8.48092643933128,0.19550293893846,6,"Accurate fit",1,"Optimisation converges to different values"
"1034","Acc10085.1","Double sigmoid","3_deg_log",0.543155463249263,4951.33680100591,2.50149592085622,7.13402252632614,65032.8509309193,4.63600035317666,0.240010754156626,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1035","Acc10099.1","Double sigmoid","3_deg_log",0.175528092643558,2217.46039968061,3.0149809816082,2.9595275917254,37387.9482057601,1.05057460406044,0.281546181677686,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1036","Acc10118.1","Double sigmoid","3_deg_log",0.163734230769673,4134.91432533518,3.52196437667084,2.96610512275204,74905.4764227663,1.38417925981667,0.207051344985981,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1037","Acc10119.1","Double sigmoid","3_deg_log",0.141694912840755,28273.583385327,3.18211532513405,3.03387071509814,605373.86222208,1.3440734443891,0.238720467567703,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1038","Acc10120.1","Double sigmoid","3_deg_log",0.819818523075315,1684.71558821798,2.61464078608956,2.5108003261307,5159.65952131404,0.671250174574544,0.320813758153027,3,"Average fit",6,"Optimisation converges to 2 indentical values"
"1039","Acc10134.1","Double sigmoid","3_deg_log",1.54786799793812,9501.84658678853,1.48868936931697,27.9756021972183,171732.91301654,9.8159337695358,0.270996595767137,4,"Pretty accurate fit",1,"Optimisation converges to different values"
"1040","Acc10139.1","Double sigmoid","3_deg_log",0.207263352152702,14161.8378329344,2.26047058596619,0.777696489573762,53138.2487747842,0.314363845865648,0.315401033744025,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"1041","Acc10142.1","Double sigmoid","3_deg_log",1.73254566161415,42084.3891426141,2.95318547656776,8.18014797303448,198699.831218658,4.90709540383117,0.161199389730985,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"1042","Acc10143.1","Double sigmoid","3_deg_log",0.21423937919399,5269.36649488867,2.18645599916955,4.72059876970205,116106.409038635,2.33631853247428,0.190207581200414,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"1043","Acc10146.1","Double sigmoid","3_deg_log",0.927083085509461,2396.57728088485,1.27110879902332,1.26097016908292,3259.69970365382,0.40631310273215,0.262051967087237,4,"Pretty accurate fit",6,"Optimisation converges to 2 indentical values"
"1044","Acc10153.1","Double sigmoid","3_deg_log",0.153626559644298,7650.97521489333,2.62209092391717,13.353447627379,665034.07397137,7.92518014331674,0.204032092849629,5,"Pretty accurate fit",4,"Optimisation nearly converges to 2 identical values"
"1045","Acc10172.1","Double sigmoid","3_deg_log",0.103540278427384,11443.8757370355,2.72138204160404,1.73660532110091,191939.753309541,0.499533218841522,0.161479311109044,6,"Accurate fit",10,"Optimisation converges to 3 indentical values"
"1046","Acc10182.1","Double sigmoid","3_deg_log",1.0615991888357,4742.40273430402,2.6475324370584,4.4970506339289,20089.3382803336,5.20135684492874,0.654735796293105,-4,"Inaccurate fit",1,"Optimisation converges to different values"
"1047","Acc10203.1","Double sigmoid","3_deg_log",1.56084769607058,4130.00496708024,0.421497816820846,1.43924699771181,3808.24936627022,0.657147497388809,0.382227835347231,2,"Average fit",6,"Optimisation converges to 2 indentical values"
"1048","Acc10207.1","Double sigmoid","3_deg_log",0.0837610015874421,132351.846600774,3.00443266289603,2.36748460426162,3740893.17503943,1.01533534355402,0.253053270124659,4,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1049","Acc10211.1","Double sigmoid","3_deg_log",0.355955570976767,4763.0579121422,1.95526890360694,9.97809580649145,133517.36018292,6.73743516538485,0.227994380641379,5,"Pretty accurate fit",1,"Optimisation converges to different values"
"1050","Acc10213.1","Double sigmoid","3_deg_log",0.0513657016809389,4669.03887730737,1.58240655459191,2.31207333636251,210162.811786688,0.812771560424568,0.246472634875751,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1051","Acc10221.1","Double sigmoid","3_deg_log",0.16453644031756,12239.9418086515,2.64285430125316,3.22159620217024,239656.029809758,1.49309641933397,0.213452464284558,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1052","Acc10225.1","Double sigmoid","3_deg_log",0.0482502855285817,8540.29347538146,2.40355676278643,2.15157205237891,380827.938310541,0.980907100024452,0.24049988848365,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1053","Acc10251.1","Double sigmoid","3_deg_log",0.216031834479537,6723.96754739088,2.88094724446313,6.26710028304521,195062.82035221,3.71037272059004,0.31298023609946,3,"Average fit",10,"Optimisation converges to 3 indentical values"
"1054","Acc10258.1","Double sigmoid","3_deg_log",0.368149515754757,11735.1769821744,2.11635676575196,12.0283734303363,383417.836971191,6.24630313110388,0.405546314462654,1,"Inaccurate fit",10,"Optimisation converges to 3 indentical values"
"1055","Acc10272.1","Double sigmoid","3_deg_log",3.16077638588745,132627.189625077,2.59044943643456,4.15495693673025,174343.323998553,1.77128955926305,0.240415624249455,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
"1056","Acc10288.1","Double sigmoid","3_deg_log",2.38454923498996,5080.40622334638,1.86651645810391,2.13574136769385,4550.30811554444,0.571921508192033,0.243894321418871,5,"Pretty accurate fit",10,"Optimisation converges to 3 indentical values"
